0,1,salary,city,state
-74.00012,40.741012,150000,New York,NY
-74.00012,40.741012,160000,New York,NY
-74.00012,40.741012,36000,New York,NY
-74.00012,40.741012,42286,New York,NY
-74.00012,40.741012,140000,New York,NY
-74.00012,40.741012,92851,New York,NY
-74.00012,40.741012,160000,New York,NY
-74.00012,40.741012,77500,New York,NY
-74.00012,40.741012,55203,New York,NY
-74.00012,40.741012,50000,New York,NY
-74.00012,40.741012,70000,New York,NY
-74.00012,40.741012,62026,New York,NY
-74.00012,40.741012,45760,New York,NY
-74.00012,40.741012,80000,New York,NY
-74.00012,40.741012,125000,New York,NY
-74.00012,40.741012,52000,New York,NY
-74.00012,40.741012,55000,New York,NY
-74.00012,40.741012,41000,New York,NY
-74.00012,40.741012,40000,New York,NY
-74.00012,40.741012,118000,New York,NY
-74.00012,40.741012,200000,New York,NY
-74.00012,40.741012,105000,New York,NY
-74.00012,40.741012,80000,New York,NY
-74.00012,40.741012,37800,New York,NY
-74.00012,40.741012,55000,New York,NY
-74.00012,40.741012,49450,New York,NY
-74.00012,40.741012,100000,New York,NY
-74.00012,40.741012,105000,New York,NY
-74.00012,40.741012,180000,New York,NY
-74.00012,40.741012,40082,New York,NY
-74.00012,40.741012,55000,New York,NY
-74.00012,40.741012,76500,New York,NY
-74.00012,40.741012,180000,New York,NY
-74.00012,40.741012,90000,New York,NY
-74.00012,40.741012,110000,New York,NY
-74.00012,40.741012,95000,New York,NY
-74.00012,40.741012,68000,New York,NY
-74.00012,40.741012,100000,New York,NY
-74.00012,40.741012,27000,New York,NY
-74.00012,40.741012,113427,New York,NY
-74.00012,40.741012,75000,New York,NY
-74.00012,40.741012,105000,New York,NY
-74.00012,40.741012,175000,New York,NY
-74.00012,40.741012,94000,New York,NY
-74.00012,40.741012,87000,New York,NY
-74.00012,40.741012,90000,New York,NY
-74.00012,40.741012,46600,New York,NY
-74.00012,40.741012,70000,New York,NY
-74.00012,40.741012,130000,New York,NY
-74.00012,40.741012,105000,New York,NY
-74.00012,40.741012,155000,New York,NY
-74.00012,40.741012,45000,New York,NY
-74.00012,40.741012,85000,New York,NY
-74.00012,40.741012,38979,New York,NY
-74.00012,40.741012,147750,New York,NY
-74.00012,40.741012,147750,New York,NY
-73.99834,40.72596,130000,New York,NY
-73.99834,40.72596,204194,New York,NY
-73.99834,40.72596,87000,New York,NY
-73.99834,40.72596,60000,New York City,NY
-73.99834,40.72596,80000,New York,NY
-73.99834,40.72596,38000,New York,NY
-73.99834,40.72596,290000,New York,NY
-73.99834,40.72596,65000,New York,NY
-73.99834,40.72596,60000,New York,NY
-73.99834,40.72596,125000,New York,NY
-73.99834,40.72596,120000,New York,NY
-73.99834,40.72596,100000,New York,NY
-73.99834,40.72596,175000,New York,NY
-73.99834,40.72596,60000,New York,NY
-73.99834,40.72596,175000,New York,NY
-73.99834,40.72596,70000,New York,NY
-73.99834,40.72596,47500,New York,NY
-73.99834,40.72596,85000,New York,NY
-73.99834,40.72596,115000,New York,NY
-73.99834,40.72596,300000,New York,NY
-73.99834,40.72596,328600,New York,NY
-73.99834,40.72596,70000,New York,NY
-73.99834,40.72596,65000,New York,NY
-73.99834,40.72596,70000,New York,NY
-73.99834,40.72596,184000,New York,NY
-73.99834,40.72596,150000,New York,NY
-73.99834,40.72596,139464.99,New York,NY
-73.99834,40.72596,66000,New York,NY
-73.99834,40.72596,51381,New York,NY
-73.99834,40.72596,135000,New York,NY
-73.99834,40.72596,72000,New York,NY
-73.99834,40.72596,135000,New York,NY
-73.99834,40.72596,65000,New York,NY
-73.99834,40.72596,53000,New York,NY
-73.99834,40.72596,60000,New York,NY
-73.99834,40.72596,47500,New York,NY
-73.99834,40.72596,70000,New York,NY
-73.99834,40.72596,110000,New York,NY
-73.99834,40.72596,55000,New York,NY
-73.99834,40.72596,110000,New York,NY
-73.99834,40.72596,84000,New York,NY
-73.99834,40.72596,110000,New York,NY
-73.99834,40.72596,84000,New York,NY
-73.99834,40.72596,150000,New York,NY
-73.99834,40.72596,182000,New York,NY
-73.99834,40.72596,56000,New York,NY
-73.99834,40.72596,58000,New York,NY
-73.99834,40.72596,110000,New York,NY
-73.99834,40.72596,105000,New York,NY
-73.99834,40.72596,200000,New York,NY
-73.99834,40.72596,118144,New York,NY
-73.99834,40.72596,70000,New York,NY
-73.99834,40.72596,150000,New York,NY
-73.99834,40.72596,90000,New York,NY
-73.99834,40.72596,204194,New York,NY
-73.99834,40.72596,350000,New York,NY
-73.99834,40.72596,90000,New York,NY
-73.99834,40.72596,104000,New York,NY
-73.99834,40.72596,180000,New York,NY
-73.99834,40.72596,66000,New York,NY
-73.99834,40.72596,135000,New York,NY
-73.99834,40.72596,300000,New York,NY
-73.99834,40.72596,93024,New York,NY
-73.99834,40.72596,87000,New York,NY
-73.99834,40.72596,142500,New York,NY
-73.99834,40.72596,180000,New York,NY
-73.99834,40.72596,45000,New York,NY
-73.99834,40.72596,45000,New York,NY
-73.99834,40.72596,38626,New York,NY
-73.99834,40.72596,82000,New York,NY
-73.99834,40.72596,150000,New York,NY
-73.99834,40.72596,100000,New York,NY
-73.99834,40.72596,75400,New York,NY
-73.99834,40.72596,80000,New York,NY
-73.99834,40.72596,80000,New York,NY
-73.99834,40.72596,45500,New York,NY
-73.99834,40.72596,150000,New York,NY
-73.99834,40.72596,168000,New York,NY
-73.99834,40.72596,125000,New York,NY
-73.99834,40.72596,170000,New York,NY
-73.99834,40.72596,150000,New York,NY
-73.99834,40.72596,50000,New York,NY
-73.99834,40.72596,108202,New York,NY
-73.99834,40.72596,100000,New York,NY
-73.99834,40.72596,120000,New York,NY
-73.99834,40.72596,52000,New York,NY
-73.99834,40.72596,89700,New York,NY
-73.99834,40.72596,140000,New York,NY
-73.99834,40.72596,100000,New York,NY
-73.99834,40.72596,65000,New York,NY
-73.99834,40.72596,80000,New York,NY
-73.99834,40.72596,60000,New York,NY
-73.99834,40.72596,45000,New York,NY
-74.00526,40.720666,120000,New York,NY
-74.00526,40.720666,87152,New York,NY
-74.00526,40.720666,38000,New York,NY
-74.00526,40.720666,117500,New York,NY
-74.00526,40.720666,70000,New York,NY
-74.00526,40.720666,54000,New York,NY
-74.00526,40.720666,67829,New York,NY
-74.00526,40.720666,144425,New York,NY
-74.00526,40.720666,105000,New York,NY
-74.00526,40.720666,48000,New York,NY
-74.00526,40.720666,48360,New York,NY
-74.00526,40.720666,75000,New York,NY
-74.00526,40.720666,132000,New York,NY
-74.00526,40.720666,76000,New York,NY
-74.00526,40.720666,120000,New York,NY
-74.00526,40.720666,60500,New York,NY
-74.00526,40.720666,105000,New York,NY
-74.00526,40.720666,150000,Level 9,NY
-74.00526,40.720666,100000,Level 9,NY
-74.00526,40.720666,95000,New York,NY
-74.00526,40.720666,52000,New York,NY
-74.00526,40.720666,32885,New York,NY
-74.00526,40.720666,80000,New York,NY
-74.00526,40.720666,77114,New York,NY
-74.00526,40.720666,45000,New York,NY
-74.00526,40.720666,38000,New York,NY
-74.00526,40.720666,75000,New York,NY
-74.00526,40.720666,135000,New York,NY
-74.00526,40.720666,49200,New York,NY
-74.00526,40.720666,70000,New York,NY
-74.00526,40.720666,42848,New York,NY
-74.00526,40.720666,80000,New York,NY
-74.00526,40.720666,125000,New York,NY
-74.00526,40.720666,125000,New York,NY
-74.00526,40.720666,397225,New York,NY
-74.00526,40.720666,110000,New York,NY
-74.00526,40.720666,110000,New York,NY
-74.00526,40.720666,87500,New York,NY
-74.00526,40.720666,50000,New York,NY
-74.00526,40.720666,80000,New York,NY
-74.00526,40.720666,35776,New York,NY
-74.00526,40.720666,80000,New York,NY
-74.00526,40.720666,50000,New York,NY
-74.00526,40.720666,70000,New York,NY
-74.00526,40.720666,44304,New York,NY
-74.00526,40.720666,40082,New York,NY
-74.00526,40.720666,85000,New York,NY
-74.00526,40.720666,150000,New York,NY
-74.00526,40.720666,87152,New York,NY
-74.00526,40.720666,76149,New York,NY
-74.00526,40.720666,85000,New York,NY
-74.00526,40.720666,51830,New York,NY
-74.00526,40.720666,86000,New York,NY
-74.00526,40.720666,65000,New York,NY
-74.00526,40.720666,64419,New York,NY
-74.00526,40.720666,61610,New York,NY
-74.00526,40.720666,37000,New York,NY
-74.00526,40.720666,40000,New York,NY
-74.00526,40.720666,120000,New York,NY
-74.00526,40.720666,48360,New York,NY
-74.00526,40.720666,125000,New York,NY
-74.00526,40.720666,65978,New York,NY
-74.00526,40.720666,58594,New York,NY
-74.00526,40.720666,67000,New York,NY
-74.00526,40.720666,100000,New York City,NY
-74.00526,40.720666,59738,New York,NY
-74.00526,40.720666,155000,New York,NY
-74.00526,40.720666,85000,New York,NY
-74.00526,40.720666,150000,New York,NY
-74.00526,40.720666,59738,New York,NY
-74.00526,40.720666,97000,New York,NY
-74.00526,40.720666,105000,New York,NY
-74.00526,40.720666,100000,New York,NY
-74.00526,40.720666,185000,New York,NY
-74.00526,40.720666,90000,New York,NY
-74.00526,40.720666,90000,New York,NY
-74.00526,40.720666,90000,New York,NY
-74.00526,40.720666,90000,New York,NY
-74.00526,40.720666,100000,New York,NY
-74.00526,40.720666,190000,New York,NY
-74.00526,40.720666,73500,New York,NY
-74.00526,40.720666,82500,New York,NY
-74.00526,40.720666,60000,New York,NY
-74.00526,40.720666,100000,New York,NY
-74.00526,40.720666,60000,New York,NY
-74.00526,40.720666,65000,New York,NY
-74.00526,40.720666,45000,New York,NY
-74.00526,40.720666,70000,New York,NY
-74.00526,40.720666,160000,New York,NY
-74.00526,40.720666,110000,New York,NY
-74.00526,40.720666,55000,New York,NY
-74.00526,40.720666,55000,New York,NY
-74.00526,40.720666,50000,New York,NY
-74.00526,40.720666,60000,New York,NY
-74.00526,40.720666,50000,New York,NY
-74.00526,40.720666,145000,New York,NY
-74.00526,40.720666,48000,New York,NY
-74.00526,40.720666,37500,New York,NY
-74.00526,40.720666,42286,New York,NY
-74.00526,40.720666,90000,New York,NY
-74.00526,40.720666,51688,New York,NY
-74.00526,40.720666,64000,New York,NY
-74.00526,40.720666,76898,New York,NY
-74.00526,40.720666,50000,New York,NY
-74.00526,40.720666,80000,New York,NY
-74.00526,40.720666,84768,New York,NY
-74.00526,40.720666,45000,New York,NY
-74.00526,40.720666,90000,New York,NY
-74.00526,40.720666,70000,New York,NY
-74.00526,40.720666,90000,New York,NY
-74.00526,40.720666,92000,New York,NY
-74.00526,40.720666,179000,New York,NY
-74.00526,40.720666,50000,New York,NY
-74.00526,40.720666,125000,New York,NY
-74.00526,40.720666,80000,New York,NY
-74.00526,40.720666,64000,New York,NY
-74.00526,40.720666,65000,New York,NY
-74.00526,40.720666,64000,New York,NY
-74.00526,40.720666,80000,New York,NY
-74.00526,40.720666,100000,New York,NY
-74.00526,40.720666,90000,New York,NY
-74.00532,40.734718,125000,New York,NY
-74.00532,40.734718,42162,New York,NY
-74.00532,40.734718,79000,New York,NY
-74.00532,40.734718,43000,New York,NY
-74.00532,40.734718,50000,New York,NY
-74.00532,40.734718,55000,New York,NY
-74.00532,40.734718,130000,New York,NY
-74.00532,40.734718,45000,New York,NY
-74.00532,40.734718,204200,New York,NY
-74.00532,40.734718,85000,New York,NY
-74.00532,40.734718,75000,New York,NY
-74.00532,40.734718,85000,New York,NY
-74.00532,40.734718,30000,Manhattan,NY
-74.00532,40.734718,90000,New York,NY
-74.00532,40.734718,130000,New York City,NY
-74.00532,40.734718,55000,New York,NY
-74.00532,40.734718,98000,New York,NY
-74.00532,40.734718,190000,New York,NY
-74.00532,40.734718,190000,New York,NY
-74.00532,40.734718,55000,New York,NY
-74.00532,40.734718,110000,New York,NY
-74.00532,40.734718,44824,New York,NY
-74.00532,40.734718,70000,New York,NY
-74.00532,40.734718,42162,New York,NY
-74.00532,40.734718,90000,New York,NY
-74.00532,40.734718,144100,New York,NY
-74.00532,40.734718,50000,New York,NY
-74.00532,40.734718,75000,New York,NY
-74.00532,40.734718,140000,New York,NY
-74.00532,40.734718,65000,New York,NY
-74.00532,40.734718,60000,New York,NY
-74.00532,40.734718,105000,New York,NY
-74.00532,40.734718,77000,New York,NY
-74.00532,40.734718,90000,New York,NY
-74.00532,40.734718,230000,New York,NY
-74.00532,40.734718,85000,New York,NY
-74.00532,40.734718,120000,New York,NY
-74.00532,40.734718,100000,New York,NY
-74.00532,40.734718,100000,New York,NY
-74.00532,40.734718,62000,New York,NY
-74.00532,40.734718,75000,New York,NY
-74.00532,40.734718,800000,New York,NY
-74.00532,40.734718,41000,New York,NY
-74.00532,40.734718,532400,New York,NY
-74.00532,40.734718,45000,New York,NY
-74.00532,40.734718,532400,New York,NY
-74.00532,40.734718,160000,New York,NY
-74.00532,40.734718,320000,New York,NY
-74.00532,40.734718,99750,New York,NY
-74.00532,40.734718,87000,New York,NY
-74.00532,40.734718,110000,New York,NY
-74.00532,40.734718,100000,New York,NY
-74.00532,40.734718,120000,New York,NY
-74.00532,40.734718,134000,New York,NY
-74.00532,40.734718,55000,New York,NY
-74.00532,40.734718,145000,New York,NY
-74.00532,40.734718,61000,New York,NY
-74.00532,40.734718,90000,New York,NY
-74.00532,40.734718,136344,New York,NY
-74.00532,40.734718,110573,New York,NY
-74.00532,40.734718,83000,New York,NY
-74.00532,40.734718,110000,New York,NY
-74.00532,40.734718,132974,New York,NY
-74.00532,40.734718,189000,New York,NY
-74.00532,40.734718,50000,New York,NY
-73.97759,40.74618,50000,New York,NY
-73.97759,40.74618,61298,New York,NY
-73.97759,40.74618,41600,New York,NY
-73.97759,40.74618,50000,New York,NY
-73.97759,40.74618,85000,New York,NY
-73.97759,40.74618,103000,New York,NY
-73.97759,40.74618,122117,New York,NY
-73.97759,40.74618,60000,New York,NY
-73.97759,40.74618,100000,New York,NY
-73.97759,40.74618,80000,New York,NY
-73.97759,40.74618,45000,New York,NY
-73.97759,40.74618,175000,New York,NY
-73.97759,40.74618,145000,New York,NY
-73.97759,40.74618,80400,New York,NY
-73.97759,40.74618,150000,New York,NY
-73.97759,40.74618,65000,New York,NY
-73.97759,40.74618,80400,New York,NY
-73.97759,40.74618,160000,New York,NY
-73.97759,40.74618,100000,New York,NY
-73.97759,40.74618,73500,New York,NY
-73.97759,40.74618,66000,New York,NY
-73.97759,40.74618,250000,New York,NY
-73.97759,40.74618,70429,New York,NY
-73.97759,40.74618,93134.1,New York,NY
-73.97759,40.74618,65000,New York,NY
-73.97759,40.74618,90000,New York,NY
-73.97759,40.74618,45000,New York,NY
-73.97759,40.74618,220000,New York,NY
-73.97759,40.74618,60000,New York,NY
-73.97759,40.74618,210000,New York,NY
-73.97759,40.74618,80000,New York,NY
-73.97759,40.74618,72390,New York,NY
-73.97759,40.74618,65000,New York,NY
-73.97759,40.74618,250000,New York,NY
-73.97759,40.74618,85000,New York,NY
-73.97759,40.74618,202350,12Th Floor,NY
-73.97759,40.74618,75000,New York,NY
-73.97759,40.74618,150000,New York,NY
-73.97759,40.74618,350000,New York,NY
-73.97759,40.74618,120000,New York,NY
-73.97759,40.74618,135000,New York,NY
-73.97759,40.74618,125000,New York,NY
-73.97759,40.74618,120000,New York,NY
-73.97759,40.74618,80000,New York,NY
-73.97759,40.74618,45000,New York,NY
-73.97759,40.74618,105000,New York,NY
-73.97759,40.74618,93000,New York,NY
-73.97759,40.74618,90000,New York,NY
-73.97759,40.74618,85195,New York,NY
-73.97759,40.74618,350000,New York,NY
-73.97759,40.74618,71000,New York,NY
-73.97759,40.74618,125000,New York,NY
-73.97759,40.74618,85000,New York,NY
-73.97759,40.74618,150000,New York,NY
-73.97759,40.74618,100000,New York,NY
-73.97759,40.74618,350000,New York,NY
-73.97759,40.74618,75000,New York,NY
-73.97759,40.74618,146200,New York,NY
-73.97759,40.74618,90000,New York,NY
-73.97759,40.74618,200000,New York,NY
-73.97759,40.74618,105040,New York,NY
-73.97759,40.74618,60000,New York,NY
-73.97759,40.74618,90000,New York,NY
-73.97759,40.74618,87500,New York,NY
-73.97759,40.74618,87500,New York,NY
-73.97759,40.74618,50000,New York,NY
-73.97759,40.74618,50000,New York,NY
-73.97231,40.752159,160000,New York,NY
-73.97231,40.752159,100000,New York,NY
-73.97231,40.752159,70000,New York,NY
-73.97231,40.752159,80000,New York,NY
-73.97231,40.752159,220000,New York,NY
-73.97231,40.752159,61886,New York,NY
-73.97231,40.752159,180000,New York,NY
-73.97231,40.752159,80000,New York,NY
-73.97231,40.752159,50000,New York,NY
-73.97231,40.752159,81411,New York,NY
-73.97231,40.752159,90500,New York,NY
-73.97231,40.752159,320000,New York,NY
-73.97231,40.752159,96699,New York,NY
-73.97231,40.752159,68000,New York,NY
-73.97231,40.752159,120000,New York,NY
-73.97231,40.752159,180000,New York,NY
-73.97231,40.752159,48000,New York,NY
-73.97231,40.752159,45000,New York,NY
-73.97231,40.752159,45000,New York,NY
-73.97231,40.752159,500000,New York,NY
-73.97231,40.752159,55000,New York,NY
-73.97231,40.752159,140000,New York,NY
-73.97231,40.752159,97600,New York,NY
-73.97231,40.752159,66300,New York,NY
-73.97231,40.752159,170000,New York,NY
-73.97231,40.752159,200000,New York,NY
-73.97231,40.752159,218774,New York,NY
-73.97231,40.752159,70000,New York,NY
-73.97231,40.752159,160160,New York City,NY
-73.97231,40.752159,150000,New York,NY
-73.97231,40.752159,145000,New York,NY
-73.97231,40.752159,200000,New York,NY
-73.97231,40.752159,100000,New York,NY
-73.97231,40.752159,265000,New York,NY
-73.97231,40.752159,218774,New York,NY
-73.97231,40.752159,140000,New York,NY
-73.97231,40.752159,80000,New York,NY
-73.97231,40.752159,218774,New York,NY
-73.97231,40.752159,168300,New York,NY
-73.97231,40.752159,62500,New York,NY
-73.97231,40.752159,42000,New York,NY
-73.97231,40.752159,85000,New York,NY
-73.97231,40.752159,90000,New York,NY
-73.97231,40.752159,192000,New York,NY
-73.97231,40.752159,47000,New York,NY
-73.97231,40.752159,220000,New York,NY
-73.97231,40.752159,115000,New York,NY
-73.97231,40.752159,140000,New York,NY
-73.97231,40.752159,115000,New York,NY
-73.97231,40.752159,120000,New York,NY
-73.97231,40.752159,185000,New York,NY
-73.97231,40.752159,122845,New York,NY
-73.97231,40.752159,38950,New York,NY
-73.97231,40.752159,189000,New York,NY
-73.97231,40.752159,225000,New York,NY
-73.97231,40.752159,185000,New York,NY
-73.97231,40.752159,100000,New York,NY
-73.97231,40.752159,200000,New York,NY
-73.97231,40.752159,171600,New York,NY
-73.97231,40.752159,125000,New York,NY
-73.97231,40.752159,95000,New York,NY
-73.97231,40.752159,115000,New York,NY
-73.97231,40.752159,86107,New York,NY
-73.97231,40.752159,45000,New York,NY
-73.97231,40.752159,59800,New York,NY
-73.97231,40.752159,135000,New York,NY
-73.97231,40.752159,110000,New York,NY
-73.97231,40.752159,200000,New York,NY
-73.97231,40.752159,188448,New York,NY
-73.97231,40.752159,80000,New York,NY
-73.97231,40.752159,50000,New York,NY
-73.97231,40.752159,116000,New York,NY
-73.97231,40.752159,925000,New York,NY
-73.97231,40.752159,150000,New York,NY
-73.97231,40.752159,52400,New York,NY
-73.97231,40.752159,123600,New York,NY
-73.97231,40.752159,95141,New York,NY
-73.97231,40.752159,120000,New York,NY
-73.97231,40.752159,81120,New York,NY
-73.97231,40.752159,52000,New York,NY
-73.97231,40.752159,98700,New York,NY
-73.97231,40.752159,205000,New York,NY
-73.97231,40.752159,175000,New York,NY
-73.97231,40.752159,120000,New York,NY
-73.97231,40.752159,170000,New York,NY
-73.97231,40.752159,100000,New York,NY
-73.97231,40.752159,125000,New York,NY
-73.97231,40.752159,110000,New York,NY
-73.97231,40.752159,135000,New York,NY
-73.97231,40.752159,170000,New York,NY
-73.97231,40.752159,185000,New York,NY
-73.97231,40.752159,70000,New York,NY
-73.97231,40.752159,80000,New York,NY
-73.97231,40.752159,55000,New York,NY
-73.97231,40.752159,350000,New York,NY
-73.97231,40.752159,120000,New York,NY
-73.97231,40.752159,45000,New York,NY
-73.97231,40.752159,400000,New York,NY
-73.97231,40.752159,130000,New York,NY
-73.97231,40.752159,165000,New York,NY
-73.97231,40.752159,240000,New York,NY
-73.97231,40.752159,80000,New York,NY
-73.99337,40.755101,148000,New York,NY
-73.99337,40.755101,34320,New York,NY
-73.99337,40.755101,50960,New York,NY
-73.99337,40.755101,230000,New York,NY
-73.99337,40.755101,230000,New York,NY
-73.99337,40.755101,153994.52,New York,NY
-73.99337,40.755101,70100,New York,NY
-73.99337,40.755101,37000,New York,NY
-73.99337,40.755101,120000,New York,NY
-73.99337,40.755101,60000,New York,NY
-73.99337,40.755101,30000,New York,NY
-73.99337,40.755101,52582,New York,NY
-73.99337,40.755101,153994.52,New York,NY
-73.99337,40.755101,115000,New York,NY
-73.99337,40.755101,42000,New York,NY
-73.99337,40.755101,95000,New York,NY
-73.99337,40.755101,60000,New York,NY
-73.99337,40.755101,50000,New York,NY
-73.99337,40.755101,45500,New York,NY
-73.99337,40.755101,135000,New York,NY
-73.99337,40.755101,170000,New York,NY
-73.99337,40.755101,38000,New York,NY
-73.99337,40.755101,110000,New York,NY
-73.99337,40.755101,85000,New York,NY
-73.99337,40.755101,48000,New York,NY
-73.99337,40.755101,100000,New York,NY
-73.99337,40.755101,70152,New York,NY
-73.99337,40.755101,190000,New York,NY
-73.99337,40.755101,40360,New York,NY
-73.99337,40.755101,78000,New York,NY
-73.99337,40.755101,53000,New York,NY
-73.99337,40.755101,100000,New York,NY
-73.99337,40.755101,67500,New York,NY
-73.99337,40.755101,40360,New York,NY
-73.99337,40.755101,80000,New York,NY
-73.99337,40.755101,59280,New York,NY
-73.99337,40.755101,55000,New York,NY
-73.99337,40.755101,105789,New York,NY
-73.99337,40.755101,108763,New York,NY
-73.99337,40.755101,110000,New York,NY
-73.99337,40.755101,33000,New York,NY
-73.99337,40.755101,38000,New York,NY
-73.99337,40.755101,89378,New York,NY
-73.99337,40.755101,95298.32,New York,NY
-73.99337,40.755101,70000,New York,NY
-73.99337,40.755101,40000,New York,NY
-73.99337,40.755101,150000,New York,NY
-73.99337,40.755101,80000,New York,NY
-73.99337,40.755101,125000,New York,NY
-73.99337,40.755101,90000,New York,NY
-73.99337,40.755101,77709,New York,NY
-73.99337,40.755101,140000,New York,NY
-73.99337,40.755101,50000,New York,NY
-73.99337,40.755101,96000,New York,NY
-73.99337,40.755101,205000,New York,NY
-73.99337,40.755101,205000,New York,NY
-73.99337,40.755101,84000,New York,NY
-73.99337,40.755101,50000,New York,NY
-73.99337,40.755101,225000,New York,NY
-73.99337,40.755101,55000,New York,NY
-73.99337,40.755101,45000,New York,NY
-73.99337,40.755101,93000,New York,NY
-73.99337,40.755101,200000,New York,NY
-73.99337,40.755101,30000,New York,NY
-73.99337,40.755101,65000,New York,NY
-73.99337,40.755101,110000,New York,NY
-73.99337,40.755101,80000,New York,NY
-73.99337,40.755101,200000,New York,NY
-73.99337,40.755101,103000,New York,NY
-73.99337,40.755101,75000,New York,NY
-73.99337,40.755101,100000,New York,NY
-73.99337,40.755101,55000,New York,NY
-73.99337,40.755101,115000,New York,NY
-73.99337,40.755101,110000,New York,NY
-73.99337,40.755101,60000,New York,NY
-73.99337,40.755101,43000,New York,NY
-73.99337,40.755101,265000,New York,NY
-73.99337,40.755101,80000,New York,NY
-73.99337,40.755101,43000,New York,NY
-73.99337,40.755101,95000,New York,NY
-73.99337,40.755101,195000,New York,NY
-73.99337,40.755101,120000,New York,NY
-73.99337,40.755101,80000,New York,NY
-73.99337,40.755101,94000,New York,NY
-73.99337,40.755101,55000,New York,NY
-73.99337,40.755101,70000,New York,NY
-73.99337,40.755101,110000,New York,NY
-73.99337,40.755101,108000,New York,NY
-73.99337,40.755101,190000,New York,NY
-73.99337,40.755101,105000,New York,NY
-73.99337,40.755101,90000,New York,NY
-73.99337,40.755101,85000,New York,NY
-73.99337,40.755101,210000,New York,NY
-73.99337,40.755101,227480,New York,NY
-73.99337,40.755101,48000,New York,NY
-73.9856,40.765714,250000,New York,NY
-73.9856,40.765714,118705,New York,NY
-73.9856,40.765714,80000,New York,NY
-73.9856,40.765714,550000,New York,NY
-73.9856,40.765714,80000,New York,NY
-73.9856,40.765714,325000,New York,NY
-73.9856,40.765714,200000,New York,NY
-73.9856,40.765714,110000,New York,NY
-73.9856,40.765714,80000,New York,NY
-73.9856,40.765714,120000,New York,NY
-73.9856,40.765714,250000,New York,NY
-73.9856,40.765714,95000,New York,NY
-73.9856,40.765714,85000,New York,NY
-73.9856,40.765714,240000,New York,NY
-73.9856,40.765714,110000,New York,NY
-73.9856,40.765714,170000,New York,NY
-73.9856,40.765714,400000,New York,NY
-73.9856,40.765714,400000,New York,NY
-73.9856,40.765714,85000,New York,NY
-73.9856,40.765714,200000,New York,NY
-73.9856,40.765714,225000,New York,NY
-73.9856,40.765714,42162,New York,NY
-73.9856,40.765714,250000,New York,NY
-73.9856,40.765714,125000,New York,NY
-73.9856,40.765714,96000,New York,NY
-73.9856,40.765714,165000,New York,NY
-73.9856,40.765714,42162,New York,NY
-73.9856,40.765714,41000,New York,NY
-73.9856,40.765714,200000,New York,NY
-73.9856,40.765714,100000,New York,NY
-73.9856,40.765714,250000,New York,NY
-73.9856,40.765714,96000,New York,NY
-73.9856,40.765714,47417.41,New York,NY
-73.9856,40.765714,195000,New York,NY
-73.9856,40.765714,85000,New York,NY
-73.9856,40.765714,120000,New York,NY
-73.9856,40.765714,200000,New York,NY
-73.9856,40.765714,200000,New York,NY
-73.9856,40.765714,325000,New York,NY
-73.9856,40.765714,80000,New York,NY
-73.9856,40.765714,90000,New York,NY
-73.9856,40.765714,95000,New York,NY
-73.9856,40.765714,150000,New York,NY
-73.9856,40.765714,53000,New York,NY
-73.9856,40.765714,150000,New York,NY
-73.9856,40.765714,150000,New York,NY
-73.9856,40.765714,70000,New York,NY
-73.9856,40.765714,135000,New York,NY
-73.9856,40.765714,135000,New York,NY
-73.9856,40.765714,145000,New York,NY
-73.9856,40.765714,76210,New York,NY
-73.9856,40.765714,90000,New York,NY
-73.9856,40.765714,80000,New York,NY
-73.9856,40.765714,550000,New York,NY
-73.9856,40.765714,240000,New York,NY
-73.9856,40.765714,95000,New York,NY
-73.9856,40.765714,105000,New York,NY
-73.9856,40.765714,115000,New York,NY
-73.9856,40.765714,400000,New York,NY
-73.9856,40.765714,170000,New York,NY
-73.9856,40.765714,160000,New York,NY
-73.9856,40.765714,123000,New York,NY
-73.9856,40.765714,145000,New York,NY
-73.9856,40.765714,170000,New York,NY
-73.9856,40.765714,160000,New York,NY
-73.9856,40.765714,550000,New York,NY
-73.9856,40.765714,170000,New York,NY
-73.9856,40.765714,100000,New York,NY
-73.9856,40.765714,154427,New York,NY
-73.9856,40.765714,350000,New York,NY
-73.9856,40.765714,200000,New York,NY
-73.9856,40.765714,200000,New York,NY
-73.9856,40.765714,87200,New York,NY
-73.9856,40.765714,109000,New York,NY
-73.9856,40.765714,105000,New York,NY
-73.9856,40.765714,105000,New York,NY
-73.9856,40.765714,325000,New York,NY
-73.9856,40.765714,64355,New York,NY
-73.9856,40.765714,220000,New York,NY
-73.9856,40.765714,215000,New York,NY
-73.9856,40.765714,160000,New York,NY
-73.9856,40.765714,75000,New York,NY
-73.9856,40.765714,285000,New York,NY
-73.9856,40.765714,250000,New York,NY
-73.9856,40.765714,120000,New York,NY
-73.9856,40.765714,400000,New York,NY
-73.9856,40.765714,75000,New York,NY
-73.9856,40.765714,47000,New York,NY
-73.9856,40.765714,80000,New York,NY
-73.9856,40.765714,130000,New York,NY
-73.9856,40.765714,140000,New York,NY
-73.9856,40.765714,210000,New York,NY
-73.9856,40.765714,210000,New York,NY
-73.9856,40.765714,90000,New York,NY
-73.9856,40.765714,115000,New York,NY
-73.9856,40.765714,120000,New York,NY
-73.9856,40.765714,85000,New York,NY
-73.9856,40.765714,95000,New York,NY
-73.9856,40.765714,70000,New York,NY
